"x","y","color","zone","maize.zone"
56,71,"white","Empty","Empty"
56,70,"white","Empty","Empty"
56,69,"white","Empty","Empty"
56,68,"white","Empty","Empty"
56,67,"white","Empty","Empty"
56,66,"white","Empty","Empty"
56,65,"white","Empty","Empty"
56,64,"white","Empty","Empty"
56,63,"white","Empty","Empty"
56,62,"white","Empty","Empty"
56,61,"white","Empty","Empty"
56,60,"white","Empty","Empty"
56,59,"white","Empty","Empty"
56,58,"white","Empty","Empty"
56,57,"white","Empty","Empty"
56,56,"white","Empty","Empty"
56,55,"white","Empty","Empty"
56,54,"white","Empty","Empty"
56,53,"white","Empty","Empty"
56,52,"white","Empty","Empty"
56,51,"white","Empty","Empty"
56,50,"white","Empty","Empty"
56,49,"white","Empty","Empty"
56,48,"white","Empty","Empty"
56,47,"white","Empty","Empty"
56,46,"white","Empty","Empty"
56,45,"white","Empty","Empty"
56,44,"white","Empty","Empty"
56,43,"white","Empty","Empty"
56,42,"white","Empty","Empty"
56,41,"white","Empty","Empty"
56,40,"white","Empty","Empty"
56,39,"white","Empty","Empty"
56,38,"white","Empty","Empty"
56,37,"white","Empty","Empty"
56,36,"white","Empty","Empty"
56,35,"white","Empty","Empty"
56,34,"white","Empty","Empty"
56,33,"white","Empty","Empty"
56,32,"white","Empty","Empty"
56,31,"white","Empty","Empty"
56,30,"white","Empty","Empty"
56,29,"white","Empty","Empty"
56,28,"white","Empty","Empty"
56,27,"white","Empty","Empty"
56,26,"white","Empty","Empty"
56,25,"white","Empty","Empty"
56,24,"white","Empty","Empty"
56,23,"white","Empty","Empty"
56,22,"white","Empty","Empty"
56,21,"white","Empty","Empty"
56,20,"white","Empty","Empty"
56,19,"white","Empty","Empty"
56,18,"white","Empty","Empty"
56,17,"white","Empty","Empty"
56,16,"white","Empty","Empty"
56,15,"white","Empty","Empty"
56,14,"white","Empty","Empty"
56,13,"white","Empty","Empty"
56,12,"white","Empty","Empty"
56,11,"white","Empty","Empty"
56,10,"white","Empty","Empty"
56,9,"white","Empty","Empty"
56,8,"white","Empty","Empty"
56,7,"white","Empty","Empty"
56,6,"white","Empty","Empty"
56,5,"white","Empty","Empty"
56,4,"white","Empty","Empty"
56,3,"white","Empty","Empty"
56,2,"white","Empty","Empty"
56,1,"white","Empty","Empty"
56,0,"white","Empty","Empty"
57,119,"white","Empty","Empty"
57,118,"white","Empty","Empty"
57,117,"white","Empty","Empty"
57,116,"white","Empty","Empty"
57,115,"white","Empty","Empty"
57,114,"white","Empty","Empty"
57,113,"white","Empty","Empty"
57,112,"white","Empty","Empty"
57,111,"white","Empty","Empty"
57,110,"white","Empty","Empty"
57,109,"yellow","Natural","No_Yield"
57,108,"yellow","Natural","No_Yield"
57,107,"yellow","Natural","No_Yield"
57,106,"yellow","Natural","No_Yield"
57,105,"yellow","Natural","No_Yield"
57,104,"yellow","Natural","No_Yield"
57,103,"yellow","Natural","No_Yield"
57,102,"yellow","Natural","No_Yield"
57,101,"yellow","Natural","No_Yield"
57,100,"yellow","Natural","No_Yield"
57,99,"yellow","Natural","No_Yield"
57,98,"yellow","Natural","No_Yield"
57,97,"yellow","Natural","No_Yield"
57,96,"black","General","Yield_2"
57,95,"black","General","Yield_2"
57,94,"black","General","Yield_2"
57,93,"black","General","Yield_2"
57,92,"black","General","Yield_2"
57,91,"black","General","Yield_2"
57,90,"yellow","Natural","No_Yield"
57,89,"yellow","Natural","No_Yield"
57,88,"yellow","Natural","No_Yield"
57,87,"yellow","Natural","No_Yield"
57,86,"yellow","Natural","No_Yield"
57,85,"yellow","Natural","No_Yield"
57,84,"yellow","Natural","No_Yield"
57,83,"yellow","Natural","No_Yield"
57,82,"yellow","Natural","No_Yield"
57,81,"yellow","Natural","No_Yield"
57,80,"yellow","Natural","No_Yield"
57,79,"yellow","Natural","No_Yield"
57,78,"yellow","Natural","No_Yield"
57,77,"yellow","Natural","No_Yield"
57,76,"yellow","Natural","No_Yield"
57,75,"yellow","Natural","No_Yield"
57,74,"white","Empty","Empty"
57,73,"white","Empty","Empty"
57,72,"white","Empty","Empty"
57,71,"white","Empty","Empty"
57,70,"white","Empty","Empty"
57,69,"white","Empty","Empty"
57,68,"white","Empty","Empty"
57,67,"white","Empty","Empty"
57,66,"white","Empty","Empty"
57,65,"white","Empty","Empty"
57,64,"white","Empty","Empty"
57,63,"white","Empty","Empty"
57,62,"white","Empty","Empty"
57,61,"white","Empty","Empty"
57,60,"white","Empty","Empty"
57,59,"white","Empty","Empty"
57,58,"white","Empty","Empty"
57,57,"white","Empty","Empty"
57,56,"white","Empty","Empty"
57,55,"white","Empty","Empty"
57,54,"white","Empty","Empty"
57,53,"white","Empty","Empty"
57,52,"white","Empty","Empty"
57,51,"white","Empty","Empty"
57,50,"white","Empty","Empty"
57,49,"white","Empty","Empty"
57,48,"white","Empty","Empty"
57,47,"white","Empty","Empty"
57,46,"white","Empty","Empty"
57,45,"white","Empty","Empty"
57,44,"white","Empty","Empty"
57,43,"white","Empty","Empty"
57,42,"white","Empty","Empty"
57,41,"white","Empty","Empty"
57,40,"white","Empty","Empty"
57,39,"white","Empty","Empty"
57,38,"white","Empty","Empty"
57,37,"white","Empty","Empty"
57,36,"white","Empty","Empty"
57,35,"white","Empty","Empty"
57,34,"white","Empty","Empty"
57,33,"white","Empty","Empty"
57,32,"white","Empty","Empty"
57,31,"white","Empty","Empty"
57,30,"white","Empty","Empty"
57,29,"white","Empty","Empty"
57,28,"white","Empty","Empty"
57,27,"white","Empty","Empty"
57,26,"white","Empty","Empty"
57,25,"white","Empty","Empty"
57,24,"white","Empty","Empty"
57,23,"white","Empty","Empty"
57,22,"white","Empty","Empty"
57,21,"white","Empty","Empty"
57,20,"white","Empty","Empty"
57,19,"white","Empty","Empty"
57,18,"white","Empty","Empty"
57,17,"white","Empty","Empty"
57,16,"white","Empty","Empty"
57,15,"white","Empty","Empty"
57,14,"white","Empty","Empty"
57,13,"white","Empty","Empty"
57,12,"white","Empty","Empty"
57,11,"white","Empty","Empty"
57,10,"white","Empty","Empty"
57,9,"white","Empty","Empty"
57,8,"white","Empty","Empty"
57,7,"white","Empty","Empty"
57,6,"white","Empty","Empty"
57,5,"white","Empty","Empty"
57,4,"white","Empty","Empty"
57,3,"white","Empty","Empty"
57,2,"white","Empty","Empty"
57,1,"white","Empty","Empty"
57,0,"white","Empty","Empty"
58,119,"white","Empty","Empty"
58,118,"white","Empty","Empty"
58,117,"white","Empty","Empty"
58,116,"white","Empty","Empty"
58,115,"white","Empty","Empty"
58,114,"white","Empty","Empty"
58,113,"white","Empty","Empty"
58,112,"white","Empty","Empty"
58,111,"white","Empty","Empty"
58,110,"yellow","Natural","No_Yield"
58,109,"yellow","Natural","No_Yield"
58,108,"yellow","Natural","No_Yield"
58,107,"yellow","Natural","No_Yield"
58,106,"yellow","Natural","No_Yield"
58,105,"yellow","Natural","No_Yield"
58,104,"yellow","Natural","No_Yield"
58,103,"yellow","Natural","No_Yield"
58,102,"yellow","Natural","No_Yield"
58,101,"yellow","Natural","No_Yield"
58,100,"yellow","Natural","No_Yield"
58,99,"yellow","Natural","No_Yield"
58,98,"yellow","Natural","No_Yield"
58,97,"black","General","Yield_2"
58,96,"black","General","Yield_2"
58,95,"black","General","Yield_2"
58,94,"black","General","Yield_2"
58,93,"yellow","Natural","No_Yield"
58,92,"yellow","Natural","No_Yield"
58,91,"yellow","Natural","No_Yield"
58,90,"yellow","Natural","No_Yield"
58,89,"yellow","Natural","No_Yield"
58,88,"yellow","Natural","No_Yield"
58,87,"yellow","Natural","No_Yield"
58,86,"yellow","Natural","No_Yield"
58,85,"yellow","Natural","No_Yield"
58,84,"yellow","Natural","No_Yield"
58,83,"yellow","Natural","No_Yield"
58,82,"yellow","Natural","No_Yield"
58,81,"yellow","Natural","No_Yield"
58,80,"yellow","Natural","No_Yield"
58,79,"yellow","Natural","No_Yield"
58,78,"yellow","Natural","No_Yield"
58,77,"yellow","Natural","No_Yield"
58,76,"yellow","Natural","No_Yield"
58,75,"white","Empty","Empty"
58,74,"white","Empty","Empty"
58,73,"white","Empty","Empty"
58,72,"white","Empty","Empty"
58,71,"white","Empty","Empty"
58,70,"white","Empty","Empty"
58,69,"white","Empty","Empty"
58,68,"white","Empty","Empty"
58,67,"white","Empty","Empty"
58,66,"white","Empty","Empty"
58,65,"white","Empty","Empty"
58,64,"white","Empty","Empty"
58,63,"white","Empty","Empty"
58,62,"white","Empty","Empty"
58,61,"white","Empty","Empty"
58,60,"white","Empty","Empty"
58,59,"white","Empty","Empty"
58,58,"white","Empty","Empty"
58,57,"white","Empty","Empty"
58,56,"white","Empty","Empty"
58,55,"white","Empty","Empty"
58,54,"white","Empty","Empty"
58,53,"white","Empty","Empty"
58,52,"white","Empty","Empty"
58,51,"white","Empty","Empty"
58,50,"white","Empty","Empty"
58,49,"white","Empty","Empty"
58,48,"white","Empty","Empty"
58,47,"white","Empty","Empty"
58,46,"white","Empty","Empty"
58,45,"white","Empty","Empty"
58,44,"white","Empty","Empty"
58,43,"white","Empty","Empty"
58,42,"white","Empty","Empty"
58,41,"white","Empty","Empty"
58,40,"white","Empty","Empty"
58,39,"white","Empty","Empty"
58,38,"white","Empty","Empty"
58,37,"white","Empty","Empty"
58,36,"white","Empty","Empty"
58,35,"white","Empty","Empty"
58,34,"white","Empty","Empty"
58,33,"white","Empty","Empty"
58,32,"white","Empty","Empty"
58,31,"white","Empty","Empty"
58,30,"white","Empty","Empty"
58,29,"white","Empty","Empty"
58,28,"white","Empty","Empty"
58,27,"white","Empty","Empty"
58,26,"white","Empty","Empty"
58,25,"white","Empty","Empty"
58,24,"white","Empty","Empty"
58,23,"white","Empty","Empty"
58,22,"white","Empty","Empty"
58,21,"white","Empty","Empty"
58,20,"white","Empty","Empty"
58,19,"white","Empty","Empty"
58,18,"white","Empty","Empty"
58,17,"white","Empty","Empty"
58,16,"white","Empty","Empty"
58,15,"white","Empty","Empty"
58,14,"white","Empty","Empty"
58,13,"white","Empty","Empty"
58,12,"white","Empty","Empty"
58,11,"white","Empty","Empty"
58,10,"white","Empty","Empty"
58,9,"white","Empty","Empty"
58,8,"white","Empty","Empty"
58,7,"white","Empty","Empty"
58,6,"white","Empty","Empty"
58,5,"white","Empty","Empty"
58,4,"white","Empty","Empty"
58,3,"white","Empty","Empty"
58,2,"white","Empty","Empty"
58,1,"white","Empty","Empty"
58,0,"white","Empty","Empty"
59,119,"white","Empty","Empty"
59,118,"white","Empty","Empty"
59,117,"white","Empty","Empty"
59,116,"white","Empty","Empty"
59,115,"white","Empty","Empty"
59,114,"white","Empty","Empty"
59,113,"white","Empty","Empty"
59,112,"white","Empty","Empty"
59,111,"white","Empty","Empty"
59,110,"yellow","Natural","No_Yield"
59,109,"yellow","Natural","No_Yield"
59,108,"yellow","Natural","No_Yield"
59,107,"yellow","Natural","No_Yield"
59,106,"yellow","Natural","No_Yield"
59,105,"yellow","Natural","No_Yield"
59,104,"yellow","Natural","No_Yield"
59,103,"red","North","Yield_1"
59,102,"red","North","Yield_1"
59,101,"yellow","Natural","No_Yield"
59,100,"yellow","Natural","No_Yield"
59,99,"yellow","Natural","No_Yield"
59,98,"yellow","Natural","No_Yield"
59,97,"black","General","Yield_2"
59,96,"black","General","Yield_2"
59,95,"black","General","Yield_2"
59,94,"black","General","Yield_2"
59,93,"yellow","Natural","No_Yield"
59,92,"yellow","Natural","No_Yield"
59,91,"yellow","Natural","No_Yield"
59,90,"yellow","Natural","No_Yield"
59,89,"yellow","Natural","No_Yield"
59,88,"yellow","Natural","No_Yield"
59,87,"yellow","Natural","No_Yield"
59,86,"yellow","Natural","No_Yield"
59,85,"yellow","Natural","No_Yield"
59,84,"yellow","Natural","No_Yield"
59,83,"yellow","Natural","No_Yield"
59,82,"yellow","Natural","No_Yield"
59,81,"yellow","Natural","No_Yield"
59,80,"yellow","Natural","No_Yield"
59,79,"yellow","Natural","No_Yield"
59,78,"yellow","Natural","No_Yield"
59,77,"yellow","Natural","No_Yield"
59,76,"white","Empty","Empty"
59,75,"white","Empty","Empty"
59,74,"white","Empty","Empty"
59,73,"white","Empty","Empty"
59,72,"white","Empty","Empty"
59,71,"white","Empty","Empty"
59,70,"white","Empty","Empty"
59,69,"white","Empty","Empty"
59,68,"white","Empty","Empty"
59,67,"white","Empty","Empty"
59,66,"white","Empty","Empty"
59,65,"white","Empty","Empty"
59,64,"white","Empty","Empty"
59,63,"white","Empty","Empty"
59,62,"white","Empty","Empty"
59,61,"white","Empty","Empty"
59,60,"white","Empty","Empty"
59,59,"white","Empty","Empty"
59,58,"white","Empty","Empty"
59,57,"white","Empty","Empty"
59,56,"white","Empty","Empty"
59,55,"white","Empty","Empty"
59,54,"white","Empty","Empty"
59,53,"white","Empty","Empty"
59,52,"white","Empty","Empty"
59,51,"white","Empty","Empty"
59,50,"white","Empty","Empty"
59,49,"white","Empty","Empty"
59,48,"white","Empty","Empty"
59,47,"white","Empty","Empty"
59,46,"white","Empty","Empty"
59,45,"white","Empty","Empty"
59,44,"white","Empty","Empty"
59,43,"white","Empty","Empty"
59,42,"white","Empty","Empty"
59,41,"white","Empty","Empty"
59,40,"white","Empty","Empty"
59,39,"white","Empty","Empty"
59,38,"white","Empty","Empty"
59,37,"white","Empty","Empty"
59,36,"white","Empty","Empty"
59,35,"white","Empty","Empty"
59,34,"white","Empty","Empty"
59,33,"white","Empty","Empty"
59,32,"white","Empty","Empty"
59,31,"white","Empty","Empty"
59,30,"white","Empty","Empty"
59,29,"white","Empty","Empty"
59,28,"white","Empty","Empty"
59,27,"white","Empty","Empty"
59,26,"white","Empty","Empty"
59,25,"white","Empty","Empty"
59,24,"white","Empty","Empty"
59,23,"white","Empty","Empty"
59,22,"white","Empty","Empty"
59,21,"white","Empty","Empty"
59,20,"white","Empty","Empty"
59,19,"white","Empty","Empty"
59,18,"white","Empty","Empty"
59,17,"white","Empty","Empty"
59,16,"white","Empty","Empty"
59,15,"white","Empty","Empty"
59,14,"white","Empty","Empty"
59,13,"white","Empty","Empty"
59,12,"white","Empty","Empty"
59,11,"white","Empty","Empty"
59,10,"white","Empty","Empty"
59,9,"white","Empty","Empty"
59,8,"white","Empty","Empty"
59,7,"white","Empty","Empty"
59,6,"white","Empty","Empty"
59,5,"white","Empty","Empty"
59,4,"white","Empty","Empty"
59,3,"white","Empty","Empty"
59,2,"white","Empty","Empty"
59,1,"white","Empty","Empty"
59,0,"white","Empty","Empty"
60,119,"white","Empty","Empty"
60,118,"white","Empty","Empty"
60,117,"white","Empty","Empty"
60,116,"white","Empty","Empty"
60,115,"white","Empty","Empty"
60,114,"white","Empty","Empty"
60,113,"white","Empty","Empty"
60,112,"yellow","Natural","No_Yield"
60,111,"yellow","Natural","No_Yield"
60,110,"yellow","Natural","No_Yield"
60,109,"yellow","Natural","No_Yield"
60,108,"yellow","Natural","No_Yield"
60,107,"yellow","Natural","No_Yield"
60,106,"yellow","Natural","No_Yield"
60,105,"yellow","Natural","No_Yield"
60,104,"yellow","Natural","No_Yield"
60,103,"red","North","Yield_1"
60,102,"red","North","Yield_1"
60,101,"yellow","Natural","No_Yield"
60,100,"yellow","Natural","No_Yield"
60,99,"yellow","Natural","No_Yield"
60,98,"black","General","Yield_2"
60,97,"black","General","Yield_2"
60,96,"black","General","Yield_2"
60,95,"black","General","Yield_2"
60,94,"yellow","Natural","No_Yield"
60,93,"yellow","Natural","No_Yield"
60,92,"yellow","Natural","No_Yield"
60,91,"yellow","Natural","No_Yield"
60,90,"yellow","Natural","No_Yield"
60,89,"yellow","Natural","No_Yield"
60,88,"yellow","Natural","No_Yield"
60,87,"yellow","Natural","No_Yield"
60,86,"yellow","Natural","No_Yield"
60,85,"yellow","Natural","No_Yield"
60,84,"yellow","Natural","No_Yield"
60,83,"yellow","Natural","No_Yield"
60,82,"yellow","Natural","No_Yield"
60,81,"yellow","Natural","No_Yield"
60,80,"yellow","Natural","No_Yield"
60,79,"yellow","Natural","No_Yield"
60,78,"yellow","Natural","No_Yield"
60,77,"white","Empty","Empty"
60,76,"white","Empty","Empty"
60,75,"white","Empty","Empty"
60,74,"white","Empty","Empty"
60,73,"white","Empty","Empty"
60,72,"white","Empty","Empty"
60,71,"white","Empty","Empty"
60,70,"white","Empty","Empty"
60,69,"white","Empty","Empty"
60,68,"white","Empty","Empty"
60,67,"white","Empty","Empty"
60,66,"white","Empty","Empty"
60,65,"white","Empty","Empty"
60,64,"white","Empty","Empty"
60,63,"white","Empty","Empty"
60,62,"white","Empty","Empty"
60,61,"white","Empty","Empty"
60,60,"white","Empty","Empty"
60,59,"white","Empty","Empty"
60,58,"white","Empty","Empty"
60,57,"white","Empty","Empty"
60,56,"white","Empty","Empty"
60,55,"white","Empty","Empty"
60,54,"white","Empty","Empty"
60,53,"white","Empty","Empty"
60,52,"white","Empty","Empty"
60,51,"white","Empty","Empty"
60,50,"white","Empty","Empty"
60,49,"white","Empty","Empty"
60,48,"white","Empty","Empty"
60,47,"white","Empty","Empty"
60,46,"white","Empty","Empty"
60,45,"white","Empty","Empty"
60,44,"white","Empty","Empty"
60,43,"white","Empty","Empty"
60,42,"white","Empty","Empty"
60,41,"white","Empty","Empty"
60,40,"white","Empty","Empty"
60,39,"white","Empty","Empty"
60,38,"white","Empty","Empty"
60,37,"white","Empty","Empty"
60,36,"white","Empty","Empty"
60,35,"white","Empty","Empty"
60,34,"white","Empty","Empty"
60,33,"white","Empty","Empty"
60,32,"white","Empty","Empty"
60,31,"white","Empty","Empty"
60,30,"white","Empty","Empty"
60,29,"white","Empty","Empty"
60,28,"white","Empty","Empty"
60,27,"white","Empty","Empty"
60,26,"white","Empty","Empty"
60,25,"white","Empty","Empty"
60,24,"white","Empty","Empty"
60,23,"white","Empty","Empty"
60,22,"white","Empty","Empty"
60,21,"white","Empty","Empty"
60,20,"white","Empty","Empty"
60,19,"white","Empty","Empty"
60,18,"white","Empty","Empty"
60,17,"white","Empty","Empty"
60,16,"white","Empty","Empty"
60,15,"white","Empty","Empty"
60,14,"white","Empty","Empty"
60,13,"white","Empty","Empty"
60,12,"white","Empty","Empty"
60,11,"white","Empty","Empty"
60,10,"white","Empty","Empty"
60,9,"white","Empty","Empty"
60,8,"white","Empty","Empty"
60,7,"white","Empty","Empty"
60,6,"white","Empty","Empty"
60,5,"white","Empty","Empty"
60,4,"white","Empty","Empty"
60,3,"white","Empty","Empty"
60,2,"white","Empty","Empty"
60,1,"white","Empty","Empty"
60,0,"white","Empty","Empty"
61,119,"white","Empty","Empty"
61,118,"white","Empty","Empty"
61,117,"white","Empty","Empty"
61,116,"white","Empty","Empty"
61,115,"white","Empty","Empty"
61,114,"yellow","Natural","No_Yield"
61,113,"yellow","Natural","No_Yield"
61,112,"yellow","Natural","No_Yield"
61,111,"yellow","Natural","No_Yield"
61,110,"yellow","Natural","No_Yield"
61,109,"yellow","Natural","No_Yield"
61,108,"yellow","Natural","No_Yield"
61,107,"yellow","Natural","No_Yield"
61,106,"yellow","Natural","No_Yield"
61,105,"yellow","Natural","No_Yield"
61,104,"red","North","Yield_1"
61,103,"red","North","Yield_1"
61,102,"red","North","Yield_1"
61,101,"red","North","Yield_1"
61,100,"yellow","Natural","No_Yield"
61,99,"yellow","Natural","No_Yield"
61,98,"black","General","Yield_2"
61,97,"black","General","Yield_2"
61,96,"black","General","Yield_2"
61,95,"black","General","Yield_2"
61,94,"yellow","Natural","No_Yield"
61,93,"yellow","Natural","No_Yield"
61,92,"yellow","Natural","No_Yield"
61,91,"yellow","Natural","No_Yield"
61,90,"yellow","Natural","No_Yield"
61,89,"yellow","Natural","No_Yield"
61,88,"yellow","Natural","No_Yield"
61,87,"yellow","Natural","No_Yield"
61,86,"yellow","Natural","No_Yield"
61,85,"yellow","Natural","No_Yield"
61,84,"yellow","Natural","No_Yield"
61,83,"yellow","Natural","No_Yield"
61,82,"yellow","Natural","No_Yield"
61,81,"yellow","Natural","No_Yield"
61,80,"yellow","Natural","No_Yield"
61,79,"yellow","Natural","No_Yield"
61,78,"white","Empty","Empty"
61,77,"white","Empty","Empty"
61,76,"white","Empty","Empty"
61,75,"white","Empty","Empty"
61,74,"white","Empty","Empty"
61,73,"white","Empty","Empty"
61,72,"white","Empty","Empty"
61,71,"white","Empty","Empty"
61,70,"white","Empty","Empty"
61,69,"white","Empty","Empty"
61,68,"white","Empty","Empty"
61,67,"white","Empty","Empty"
61,66,"white","Empty","Empty"
61,65,"white","Empty","Empty"
61,64,"white","Empty","Empty"
61,63,"white","Empty","Empty"
61,62,"white","Empty","Empty"
61,61,"white","Empty","Empty"
61,60,"white","Empty","Empty"
61,59,"white","Empty","Empty"
61,58,"white","Empty","Empty"
61,57,"white","Empty","Empty"
61,56,"white","Empty","Empty"
61,55,"white","Empty","Empty"
61,54,"white","Empty","Empty"
61,53,"white","Empty","Empty"
61,52,"white","Empty","Empty"
61,51,"white","Empty","Empty"
61,50,"white","Empty","Empty"
61,49,"white","Empty","Empty"
61,48,"white","Empty","Empty"
61,47,"white","Empty","Empty"
61,46,"white","Empty","Empty"
61,45,"white","Empty","Empty"
61,44,"white","Empty","Empty"
61,43,"white","Empty","Empty"
61,42,"white","Empty","Empty"
61,41,"white","Empty","Empty"
61,40,"white","Empty","Empty"
61,39,"white","Empty","Empty"
61,38,"white","Empty","Empty"
61,37,"white","Empty","Empty"
61,36,"white","Empty","Empty"
61,35,"white","Empty","Empty"
61,34,"white","Empty","Empty"
61,33,"white","Empty","Empty"
61,32,"white","Empty","Empty"
61,31,"white","Empty","Empty"
61,30,"white","Empty","Empty"
61,29,"white","Empty","Empty"
61,28,"white","Empty","Empty"
61,27,"white","Empty","Empty"
61,26,"white","Empty","Empty"
61,25,"white","Empty","Empty"
61,24,"white","Empty","Empty"
61,23,"white","Empty","Empty"
61,22,"white","Empty","Empty"
61,21,"white","Empty","Empty"
61,20,"white","Empty","Empty"
61,19,"white","Empty","Empty"
61,18,"white","Empty","Empty"
61,17,"white","Empty","Empty"
61,16,"white","Empty","Empty"
61,15,"white","Empty","Empty"
61,14,"white","Empty","Empty"
61,13,"white","Empty","Empty"
61,12,"white","Empty","Empty"
61,11,"white","Empty","Empty"
61,10,"white","Empty","Empty"
61,9,"white","Empty","Empty"
61,8,"white","Empty","Empty"
61,7,"white","Empty","Empty"
61,6,"white","Empty","Empty"
61,5,"white","Empty","Empty"
61,4,"white","Empty","Empty"
61,3,"white","Empty","Empty"
61,2,"white","Empty","Empty"
61,1,"white","Empty","Empty"
61,0,"white","Empty","Empty"
62,119,"white","Empty","Empty"
62,118,"white","Empty","Empty"
62,117,"white","Empty","Empty"
62,116,"white","Empty","Empty"
62,115,"white","Empty","Empty"
62,114,"yellow","Natural","No_Yield"
62,113,"yellow","Natural","No_Yield"
62,112,"yellow","Natural","No_Yield"
62,111,"yellow","Natural","No_Yield"
62,110,"yellow","Natural","No_Yield"
62,109,"yellow","Natural","No_Yield"
62,108,"yellow","Natural","No_Yield"
62,107,"yellow","Natural","No_Yield"
62,106,"yellow","Natural","No_Yield"
62,105,"red","North","Yield_1"
62,104,"red","North","Yield_1"
62,103,"yellow","Natural","No_Yield"
62,102,"yellow","Natural","No_Yield"
62,101,"black","General","Yield_2"
62,100,"black","General","Yield_2"
62,99,"black","General","Yield_2"
62,98,"black","General","Yield_2"
62,97,"black","General","Yield_2"
62,96,"black","General","Yield_2"
62,95,"yellow","Natural","No_Yield"
62,94,"yellow","Natural","No_Yield"
62,93,"yellow","Natural","No_Yield"
62,92,"yellow","Natural","No_Yield"
62,91,"yellow","Natural","No_Yield"
62,90,"yellow","Natural","No_Yield"
62,89,"yellow","Natural","No_Yield"
62,88,"yellow","Natural","No_Yield"
62,87,"yellow","Natural","No_Yield"
62,86,"yellow","Natural","No_Yield"
62,85,"yellow","Natural","No_Yield"
62,84,"yellow","Natural","No_Yield"
62,83,"yellow","Natural","No_Yield"
62,82,"yellow","Natural","No_Yield"
62,81,"yellow","Natural","No_Yield"
62,80,"yellow","Natural","No_Yield"
62,79,"white","Empty","Empty"
62,78,"white","Empty","Empty"
62,77,"white","Empty","Empty"
62,76,"white","Empty","Empty"
62,75,"white","Empty","Empty"
62,74,"white","Empty","Empty"
62,73,"white","Empty","Empty"
62,72,"white","Empty","Empty"
62,71,"white","Empty","Empty"
62,70,"white","Empty","Empty"
62,69,"white","Empty","Empty"
62,68,"white","Empty","Empty"
62,67,"white","Empty","Empty"
62,66,"white","Empty","Empty"
62,65,"white","Empty","Empty"
62,64,"white","Empty","Empty"
62,63,"white","Empty","Empty"
62,62,"white","Empty","Empty"
62,61,"white","Empty","Empty"
62,60,"white","Empty","Empty"
62,59,"white","Empty","Empty"
62,58,"white","Empty","Empty"
62,57,"white","Empty","Empty"
62,56,"white","Empty","Empty"
62,55,"white","Empty","Empty"
62,54,"white","Empty","Empty"
62,53,"white","Empty","Empty"
62,52,"white","Empty","Empty"
62,51,"white","Empty","Empty"
62,50,"white","Empty","Empty"
62,49,"white","Empty","Empty"
62,48,"white","Empty","Empty"
62,47,"white","Empty","Empty"
62,46,"white","Empty","Empty"
62,45,"white","Empty","Empty"
62,44,"white","Empty","Empty"
62,43,"white","Empty","Empty"
62,42,"white","Empty","Empty"
62,41,"white","Empty","Empty"
62,40,"white","Empty","Empty"
62,39,"white","Empty","Empty"
62,38,"white","Empty","Empty"
62,37,"white","Empty","Empty"
62,36,"white","Empty","Empty"
62,35,"white","Empty","Empty"
62,34,"white","Empty","Empty"
62,33,"white","Empty","Empty"
62,32,"white","Empty","Empty"
62,31,"white","Empty","Empty"
62,30,"white","Empty","Empty"
62,29,"white","Empty","Empty"
62,28,"white","Empty","Empty"
62,27,"white","Empty","Empty"
62,26,"white","Empty","Empty"
62,25,"white","Empty","Empty"
62,24,"white","Empty","Empty"
62,23,"white","Empty","Empty"
62,22,"white","Empty","Empty"
62,21,"white","Empty","Empty"
62,20,"white","Empty","Empty"
62,19,"white","Empty","Empty"
62,18,"white","Empty","Empty"
62,17,"white","Empty","Empty"
62,16,"white","Empty","Empty"
62,15,"white","Empty","Empty"
62,14,"white","Empty","Empty"
62,13,"white","Empty","Empty"
62,12,"white","Empty","Empty"
62,11,"white","Empty","Empty"
62,10,"white","Empty","Empty"
62,9,"white","Empty","Empty"
62,8,"white","Empty","Empty"
62,7,"white","Empty","Empty"
62,6,"white","Empty","Empty"
62,5,"white","Empty","Empty"
62,4,"white","Empty","Empty"
62,3,"white","Empty","Empty"
62,2,"white","Empty","Empty"
62,1,"white","Empty","Empty"
62,0,"white","Empty","Empty"
63,119,"white","Empty","Empty"
63,118,"white","Empty","Empty"
63,117,"white","Empty","Empty"
63,116,"white","Empty","Empty"
63,115,"white","Empty","Empty"
63,114,"yellow","Natural","No_Yield"
63,113,"yellow","Natural","No_Yield"
63,112,"yellow","Natural","No_Yield"
63,111,"yellow","Natural","No_Yield"
63,110,"yellow","Natural","No_Yield"
63,109,"yellow","Natural","No_Yield"
63,108,"red","North","Yield_1"
63,107,"yellow","Natural","No_Yield"
63,106,"red","North","Yield_1"
63,105,"red","North","Yield_1"
63,104,"yellow","Natural","No_Yield"
63,103,"yellow","Natural","No_Yield"
63,102,"yellow","Natural","No_Yield"
63,101,"black","General","Yield_2"
63,100,"black","General","Yield_2"
63,99,"black","General","Yield_2"
63,98,"black","General","Yield_2"
63,97,"yellow","Natural","No_Yield"
63,96,"yellow","Natural","No_Yield"
63,95,"yellow","Natural","No_Yield"
63,94,"yellow","Natural","No_Yield"
63,93,"yellow","Natural","No_Yield"
63,92,"yellow","Natural","No_Yield"
63,91,"yellow","Natural","No_Yield"
63,90,"yellow","Natural","No_Yield"
63,89,"yellow","Natural","No_Yield"
63,88,"yellow","Natural","No_Yield"
63,87,"yellow","Natural","No_Yield"
